order_id,order_date,pick_time,sku_id,qty_picked,pick_location,associate_id,order_type,carrier,ship_method
ORD-1304035,2025-06-09,19:42:28,SKU-01775,2,B-03R-006-4-B,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1302458,2025-06-09,07:27:55,SKU-00473,2,C-04R-003-2-B,PKR-029,MULTI,UPS Ground,PRIORITY_2D
ORD-1302231,2025-06-09,06:16:54,SKU-03022,2,B-02L-006-2-B,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1302343,2025-06-09,11:51:45,SKU-04041,2,A-02R-002-2-B,PKR-016,MULTI,UPS Ground,GROUND
ORD-1306538,2025-06-09,20:07:17,SKU-02509,1,B-01L-020-5-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1301500,2025-06-09,06:15:34,SKU-02908,2,B-02L-005-3-A,PKR-011,MULTI,USPS Priority Mail,GROUND
ORD-1303036,2025-06-09,11:43:54,SKU-03727,1,B-02R-023-4-A,PKR-001,MULTI,UPS Ground,GROUND
ORD-1304975,2025-06-09,10:02:16,SKU-04041,1,A-02R-002-2-B,PKR-007,MULTI,FedEx Ground,GROUND
ORD-1303678,2025-06-09,11:46:20,SKU-00831,2,A-03R-004-3-B,PKR-003,MULTI,UPS 2nd Day Air,GROUND
ORD-1304600,2025-06-09,10:51:56,SKU-00379,2,A-03R-020-4-B,PKR-005,MULTI,FedEx Ground,GROUND
ORD-1302463,2025-06-09,12:50:15,SKU-04041,2,A-02R-002-2-B,PKR-022,MULTI,FedEx Ground,GROUND
ORD-1307751,2025-06-09,20:59:22,SKU-00673,1,C-03L-015-4-A,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1302644,2025-06-09,13:32:01,SKU-04932,2,A-02R-018-5-A,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1306282,2025-06-09,17:26:29,SKU-03418,1,A-01L-002-4-A,PKR-030,MULTI,FedEx Ground,PRIORITY_2D
ORD-1308846,2025-06-10,19:23:22,SKU-03297,1,B-01L-013-1-A,PKR-016,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1309555,2025-06-10,08:31:56,SKU-04328,2,A-02L-021-1-B,PKR-013,MULTI,USPS Priority Mail,GROUND
ORD-1312500,2025-06-10,13:15:42,SKU-02775,2,C-01R-023-3-A,PKR-028,MULTI,UPS Ground,GROUND
ORD-1311781,2025-06-10,19:04:31,SKU-00673,1,C-03L-015-4-A,PKR-022,MULTI,USPS Priority Mail,GROUND
ORD-1310799,2025-06-10,07:17:43,SKU-04041,1,A-02R-002-2-B,PKR-008,MULTI,FedEx Ground,GROUND
ORD-1310673,2025-06-10,14:23:50,SKU-03077,1,B-02L-012-4-B,PKR-028,MULTI,USPS Priority Mail,GROUND
ORD-1308685,2025-06-10,12:39:56,SKU-02209,2,A-02L-020-1-A,PKR-010,MULTI,UPS 2nd Day Air,GROUND
ORD-1308750,2025-06-10,11:59:33,SKU-02125,2,A-01R-020-2-B,PKR-012,MULTI,FedEx Ground,GROUND
ORD-1315838,2025-06-10,18:25:36,SKU-04041,2,A-02R-002-2-B,PKR-014,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1313075,2025-06-10,15:58:34,SKU-03590,1,A-02L-001-4-A,PKR-011,MULTI,FedEx 2Day,GROUND
ORD-1315330,2025-06-10,16:52:22,SKU-04041,1,A-02R-002-2-B,PKR-021,MULTI,UPS Ground,GROUND
ORD-1308693,2025-06-10,10:36:56,SKU-00872,1,A-04L-005-1-A,PKR-008,MULTI,FedEx Ground,GROUND
ORD-1313660,2025-06-10,17:13:53,SKU-02366,1,A-01R-020-4-A,PKR-032,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1311208,2025-06-10,09:21:18,SKU-02630,1,D-01R-008-1-A,PKR-014,MULTI,FedEx Ground,GROUND
ORD-1313101,2025-06-10,16:39:36,SKU-04563,1,A-02L-022-4-B,PKR-011,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1312134,2025-06-10,21:22:25,SKU-02767,1,C-02R-013-1-B,PKR-026,MULTI,FedEx 2Day,GROUND
ORD-1308336,2025-06-10,18:37:37,SKU-00408,2,A-03L-009-1-A,PKR-030,MULTI,FedEx Ground,PRIORITY_2D
ORD-1315518,2025-06-10,17:16:00,SKU-02456,2,D-01L-019-2-B,PKR-026,MULTI,UPS Ground,GROUND
ORD-1308081,2025-06-10,15:37:13,SKU-04328,1,A-02L-021-1-B,PKR-019,MULTI,FedEx 2Day,GROUND
ORD-1314921,2025-06-10,21:10:01,SKU-01857,2,A-04R-005-1-A,PKR-019,MULTI,UPS Ground,GROUND
ORD-1313218,2025-06-10,06:37:49,SKU-03727,2,B-02R-023-4-A,PKR-007,MULTI,FedEx Ground,PRIORITY_2D
ORD-1315719,2025-06-10,12:38:55,SKU-04507,2,C-01L-005-5-A,PKR-014,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1311737,2025-06-10,09:54:53,SKU-01721,2,A-04L-015-4-B,PKR-010,MULTI,FedEx Ground,GROUND
ORD-1312284,2025-06-10,07:23:42,SKU-02085,2,D-02R-008-1-A,PKR-008,MULTI,USPS Priority Mail,GROUND
ORD-1313353,2025-06-10,06:33:20,SKU-04308,2,B-02R-019-4-A,PKR-006,MULTI,FedEx Ground,PRIORITY_2D
ORD-1311573,2025-06-10,13:35:34,SKU-00872,2,A-04L-005-1-A,PKR-016,MULTI,USPS Priority Mail,GROUND
ORD-1310293,2025-06-10,14:25:12,SKU-03600,2,A-01L-017-2-B,PKR-025,MULTI,FedEx Ground,PRIORITY_2D
ORD-1308368,2025-06-10,12:52:21,SKU-04328,2,A-02L-021-1-B,PKR-013,MULTI,FedEx 2Day,GROUND
ORD-1312170,2025-06-10,10:59:41,SKU-03618,2,C-02R-025-4-B,PKR-001,MULTI,FedEx Ground,GROUND
ORD-1314617,2025-06-10,16:46:22,SKU-01490,2,B-04R-009-1-A,PKR-015,MULTI,USPS Priority Mail,GROUND
ORD-1310999,2025-06-10,14:50:08,SKU-02509,2,B-01L-020-5-A,PKR-027,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1312940,2025-06-10,09:19:41,SKU-04298,2,B-01L-012-4-A,PKR-011,MULTI,FedEx Ground,PRIORITY_2D
ORD-1313152,2025-06-10,14:42:50,SKU-01432,2,A-04R-017-4-A,PKR-018,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1315536,2025-06-10,09:30:10,SKU-02366,2,A-01R-020-4-A,PKR-025,MULTI,UPS Ground,GROUND
ORD-1311676,2025-06-10,06:04:19,SKU-02140,2,B-01R-020-2-B,PKR-010,MULTI,UPS 2nd Day Air,GROUND
ORD-1313056,2025-06-10,17:14:31,SKU-02480,2,A-02R-005-1-B,PKR-004,MULTI,USPS Priority Mail,GROUND
ORD-1314009,2025-06-10,08:56:42,SKU-04041,2,A-02R-002-2-B,PKR-012,MULTI,FedEx 2Day,GROUND
ORD-1314830,2025-06-10,10:36:09,SKU-03744,2,A-01R-022-5-B,PKR-027,MULTI,USPS Priority Mail,GROUND
ORD-1313590,2025-06-10,14:37:21,SKU-02908,2,B-02L-005-3-A,PKR-022,MULTI,FedEx Ground,PRIORITY_2D
ORD-1313863,2025-06-10,07:25:20,SKU-02202,1,C-01R-025-1-B,PKR-020,MULTI,USPS Priority Mail,GROUND
ORD-1312141,2025-06-10,11:24:12,SKU-01078,2,A-04R-008-4-A,PKR-027,MULTI,FedEx Ground,GROUND
ORD-1310085,2025-06-10,20:46:48,SKU-04328,1,A-02L-021-1-B,PKR-017,MULTI,USPS Priority Mail,GROUND
ORD-1315534,2025-06-10,13:30:07,SKU-00167,1,A-03L-015-1-A,PKR-011,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1313412,2025-06-10,15:38:44,SKU-04317,2,D-02L-009-3-A,PKR-011,MULTI,USPS Priority Mail,GROUND
ORD-1310436,2025-06-10,18:16:12,SKU-00392,2,B-03L-019-1-B,PKR-009,MULTI,UPS Ground,GROUND
ORD-1310397,2025-06-10,07:43:18,SKU-00132,1,A-04R-016-4-B,PKR-006,MULTI,FedEx Ground,GROUND
ORD-1313066,2025-06-10,17:42:18,SKU-04457,1,A-01L-020-2-B,PKR-027,MULTI,FedEx Ground,PRIORITY_2D
ORD-1308442,2025-06-10,07:23:11,SKU-01627,2,D-04L-014-2-A,PKR-031,MULTI,USPS Priority Mail,GROUND
ORD-1308203,2025-06-10,16:21:18,SKU-02908,2,B-02L-005-3-A,PKR-008,MULTI,FedEx Ground,PRIORITY_2D
ORD-1314119,2025-06-10,14:00:39,SKU-02725,2,D-02L-015-5-A,PKR-005,MULTI,UPS Ground,GROUND
ORD-1311591,2025-06-10,09:59:12,SKU-02681,1,A-01R-018-4-B,PKR-007,MULTI,USPS Priority Mail,GROUND
ORD-1310084,2025-06-10,08:58:43,SKU-02824,1,B-01L-003-3-B,PKR-005,MULTI,FedEx Ground,GROUND
ORD-1314777,2025-06-10,19:13:33,SKU-02676,2,B-02R-014-4-B,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1308789,2025-06-10,08:42:25,SKU-00446,2,B-04L-006-4-A,PKR-019,MULTI,UPS Ground,PRIORITY_2D
ORD-1308999,2025-06-10,13:12:32,SKU-02836,1,A-02R-009-1-B,PKR-029,MULTI,UPS Ground,GROUND
ORD-1313645,2025-06-10,13:51:16,SKU-02663,1,E-01R-023-2-B,PKR-027,MULTI,USPS Priority Mail,GROUND
ORD-1309419,2025-06-10,07:29:23,SKU-00348,2,B-03R-013-4-B,PKR-026,MULTI,FedEx Ground,PRIORITY_2D
ORD-1314286,2025-06-10,19:24:31,SKU-02572,1,C-02L-025-2-A,PKR-005,MULTI,UPS Ground,GROUND
ORD-1308734,2025-06-10,10:58:35,SKU-02285,1,A-02R-024-1-A,PKR-004,SINGLE,FedEx Ground,GROUND
ORD-1312320,2025-06-10,15:23:43,SKU-02913,1,B-01L-015-2-B,PKR-022,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1313322,2025-06-10,10:52:51,SKU-02400,2,B-02L-025-2-B,PKR-023,MULTI,FedEx Ground,GROUND
ORD-1313263,2025-06-10,13:33:55,SKU-00214,1,D-03L-001-1-B,PKR-032,MULTI,USPS Priority Mail,GROUND
ORD-1308280,2025-06-10,17:05:05,SKU-02104,2,B-01R-002-1-A,PKR-013,MULTI,FedEx Ground,GROUND
ORD-1314446,2025-06-10,14:59:56,SKU-02252,2,B-02R-025-2-A,PKR-011,MULTI,UPS Ground,GROUND
ORD-1312014,2025-06-10,12:12:20,SKU-02816,2,A-02R-004-2-A,PKR-017,MULTI,FedEx Ground,GROUND
ORD-1314759,2025-06-10,17:12:02,SKU-02420,1,B-01L-005-4-B,PKR-001,MULTI,USPS Priority Mail,GROUND
ORD-1311074,2025-06-10,06:36:59,SKU-02452,1,B-01R-016-4-B,PKR-017,MULTI,FedEx 2Day,GROUND
ORD-1308812,2025-06-10,16:48:36,SKU-00872,1,A-04L-005-1-A,PKR-021,SINGLE,USPS Priority Mail,PRIORITY_2D
ORD-1311092,2025-06-10,14:44:11,SKU-01204,2,A-03R-016-1-B,PKR-005,MULTI,UPS Ground,GROUND
ORD-1313185,2025-06-10,14:22:53,SKU-01721,2,A-04L-015-4-B,PKR-009,MULTI,FedEx 2Day,GROUND
ORD-1308338,2025-06-10,11:02:50,SKU-02677,1,B-01R-002-4-A,PKR-023,MULTI,UPS Ground,GROUND
ORD-1315572,2025-06-10,16:03:04,SKU-02609,2,C-01R-013-1-B,PKR-001,MULTI,UPS Ground,GROUND
ORD-1311776,2025-06-10,19:39:47,SKU-03727,2,B-02R-023-4-A,PKR-024,MULTI,UPS Ground,GROUND
ORD-1309407,2025-06-10,19:27:42,SKU-00775,1,A-03R-002-3-B,PKR-016,MULTI,UPS Ground,GROUND
ORD-1313507,2025-06-10,11:09:14,SKU-01204,2,A-03R-016-1-B,PKR-028,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1308294,2025-06-10,14:15:18,SKU-03369,2,D-02L-005-5-B,PKR-009,MULTI,UPS Ground,GROUND
ORD-1311686,2025-06-10,12:47:15,SKU-03481,2,D-02L-008-3-B,PKR-028,MULTI,FedEx 2Day,GROUND
ORD-1310321,2025-06-10,18:59:23,SKU-01538,1,C-03L-019-4-A,PKR-031,MULTI,UPS Ground,GROUND
ORD-1313803,2025-06-10,16:45:25,SKU-04328,2,A-02L-021-1-B,PKR-030,MULTI,UPS Ground,GROUND
ORD-1310342,2025-06-10,20:54:56,SKU-02242,2,B-02R-026-1-A,PKR-021,SINGLE,FedEx Ground,GROUND
ORD-1315606,2025-06-10,20:33:25,SKU-02624,1,A-02R-022-1-A,PKR-015,MULTI,USPS Priority Mail,GROUND
ORD-1315646,2025-06-10,12:55:39,SKU-00588,2,C-03L-004-4-B,PKR-019,MULTI,FedEx Ground,GROUND
ORD-1308300,2025-06-10,09:00:48,SKU-04457,1,A-01L-020-2-B,PKR-023,MULTI,FedEx Ground,GROUND
ORD-1309276,2025-06-10,15:42:40,SKU-02113,1,D-02R-003-1-A,PKR-002,MULTI,USPS Priority Mail,GROUND
ORD-1310593,2025-06-10,10:16:07,SKU-02731,2,A-01R-004-5-A,PKR-005,MULTI,FedEx Ground,GROUND
ORD-1314126,2025-06-10,09:35:42,SKU-00692,2,A-04R-003-1-A,PKR-031,MULTI,UPS Ground,GROUND
ORD-1310017,2025-06-10,06:32:24,SKU-02281,2,A-01L-025-3-B,PKR-024,MULTI,UPS Ground,GROUND
ORD-1312133,2025-06-10,08:54:49,SKU-04037,1,A-02R-011-4-B,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1315734,2025-06-10,18:26:44,SKU-04328,2,A-02L-021-1-B,PKR-017,MULTI,UPS Ground,GROUND
ORD-1313350,2025-06-10,10:09:25,SKU-03344,1,A-02L-018-3-A,PKR-029,MULTI,FedEx 2Day,GROUND
ORD-1313464,2025-06-10,19:40:21,SKU-04370,1,A-02R-026-5-A,PKR-014,MULTI,FedEx Ground,GROUND
ORD-1311716,2025-06-10,09:51:27,SKU-04733,2,A-01R-018-1-A,PKR-029,SINGLE,USPS Priority Mail,GROUND
ORD-1308914,2025-06-10,11:24:28,SKU-02908,2,B-02L-005-3-A,PKR-021,SINGLE,UPS Ground,GROUND
ORD-1309504,2025-06-10,21:29:11,SKU-02104,2,B-01R-002-1-A,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1312237,2025-06-10,11:11:53,SKU-03727,2,B-02R-023-4-A,PKR-008,MULTI,FedEx Ground,GROUND
ORD-1308137,2025-06-10,15:22:03,SKU-02060,1,A-01R-005-3-B,PKR-004,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1311301,2025-06-10,13:46:10,SKU-03727,2,B-02R-023-4-A,PKR-009,MULTI,USPS Priority Mail,GROUND
ORD-1315803,2025-06-10,14:32:43,SKU-01596,2,B-04L-001-4-B,PKR-006,MULTI,UPS Ground,PRIORITY_2D
ORD-1312491,2025-06-10,17:24:11,SKU-03823,1,C-02R-020-1-B,PKR-023,MULTI,USPS Priority Mail,GROUND
ORD-1312932,2025-06-10,17:04:55,SKU-03881,2,B-02R-002-4-A,PKR-015,MULTI,UPS Ground,PRIORITY_2D
ORD-1311976,2025-06-10,07:15:47,SKU-02125,1,A-01R-020-2-B,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1308168,2025-06-10,15:15:55,SKU-02913,2,B-01L-015-2-B,PKR-006,MULTI,USPS Priority Mail,GROUND
ORD-1315535,2025-06-10,10:39:24,SKU-03952,1,E-01L-009-3-B,PKR-021,MULTI,USPS Priority Mail,GROUND
ORD-1315211,2025-06-10,14:41:26,SKU-03727,2,B-02R-023-4-A,PKR-018,MULTI,UPS 2nd Day Air,GROUND
ORD-1308588,2025-06-10,15:15:36,SKU-03565,1,C-01R-004-1-B,PKR-019,MULTI,UPS Ground,GROUND
ORD-1313604,2025-06-10,14:56:17,SKU-02087,2,A-02R-017-4-B,PKR-027,MULTI,UPS Ground,GROUND
ORD-1308100,2025-06-10,16:10:41,SKU-01339,1,B-04R-005-2-A,PKR-021,MULTI,UPS Ground,GROUND
ORD-1309885,2025-06-10,17:43:00,SKU-04328,2,A-02L-021-1-B,PKR-020,MULTI,USPS Priority Mail,GROUND
ORD-1315209,2025-06-10,07:29:04,SKU-01204,2,A-03R-016-1-B,PKR-006,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1314834,2025-06-10,17:55:31,SKU-00392,1,B-03L-019-1-B,PKR-013,MULTI,FedEx 2Day,GROUND
ORD-1314819,2025-06-10,18:50:34,SKU-04789,1,C-01L-019-4-A,PKR-010,MULTI,FedEx Ground,PRIORITY_2D
ORD-1310334,2025-06-10,21:33:55,SKU-02609,2,C-01R-013-1-B,PKR-002,MULTI,UPS Ground,GROUND
ORD-1315918,2025-06-10,12:09:31,SKU-04328,2,A-02L-021-1-B,PKR-009,MULTI,FedEx Ground,GROUND
ORD-1314750,2025-06-10,12:26:45,SKU-04053,2,C-02R-003-2-B,PKR-011,MULTI,USPS Priority Mail,GROUND
ORD-1311913,2025-06-10,20:40:47,SKU-00442,2,B-04L-003-4-A,PKR-016,MULTI,UPS Ground,GROUND
ORD-1313791,2025-06-10,13:03:54,SKU-00264,2,C-03L-008-1-B,PKR-020,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1310731,2025-06-10,19:28:24,SKU-02085,2,D-02R-008-1-A,PKR-016,MULTI,UPS Ground,GROUND
ORD-1311283,2025-06-10,08:39:21,SKU-00556,2,B-04L-003-1-B,PKR-001,SINGLE,UPS Ground,PRIORITY_2D
ORD-1312288,2025-06-10,14:50:43,SKU-02580,2,C-02L-009-2-A,PKR-021,MULTI,FedEx Ground,PRIORITY_2D
ORD-1308917,2025-06-10,07:51:15,SKU-00872,2,A-04L-005-1-A,PKR-024,MULTI,FedEx 2Day,GROUND
ORD-1315261,2025-06-10,14:12:36,SKU-00496,2,E-04L-010-2-B,PKR-014,MULTI,USPS Priority Mail,GROUND
ORD-1309035,2025-06-10,14:49:08,SKU-02858,1,A-01R-006-4-B,PKR-003,MULTI,FedEx Ground,PRIORITY_2D
ORD-1313293,2025-06-10,06:20:46,SKU-02125,1,A-01R-020-2-B,PKR-011,MULTI,USPS Priority Mail,GROUND
ORD-1309304,2025-06-10,07:24:20,SKU-03032,2,A-02L-020-4-B,PKR-011,MULTI,UPS 2nd Day Air,GROUND
ORD-1314794,2025-06-10,07:31:57,SKU-00917,1,D-04L-007-2-B,PKR-020,MULTI,FedEx Ground,PRIORITY_2D
ORD-1315942,2025-06-10,15:59:30,SKU-01721,2,A-04L-015-4-B,PKR-023,MULTI,UPS 2nd Day Air,GROUND
ORD-1310188,2025-06-10,07:46:41,SKU-02266,1,A-01L-021-3-B,PKR-031,MULTI,FedEx Ground,GROUND
ORD-1308974,2025-06-10,12:51:48,SKU-04041,2,A-02R-002-2-B,PKR-002,MULTI,USPS Priority Mail,GROUND
ORD-1312654,2025-06-10,19:10:53,SKU-04297,1,B-01L-002-3-A,PKR-009,MULTI,FedEx 2Day,GROUND
ORD-1310265,2025-06-10,11:25:43,SKU-02813,2,B-01R-010-1-A,PKR-032,MULTI,UPS Ground,GROUND
ORD-1310320,2025-06-10,10:05:38,SKU-00716,1,A-04L-001-1-A,PKR-013,MULTI,UPS Ground,PRIORITY_2D
ORD-1309338,2025-06-10,19:48:51,SKU-02316,1,A-02L-026-1-A,PKR-003,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1311439,2025-06-10,11:57:46,SKU-02908,2,B-02L-005-3-A,PKR-004,MULTI,UPS Ground,GROUND
ORD-1310440,2025-06-10,21:17:05,SKU-04328,2,A-02L-021-1-B,PKR-010,MULTI,UPS Ground,GROUND
ORD-1314018,2025-06-10,19:34:41,SKU-04533,2,D-01L-017-2-A,PKR-003,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1313431,2025-06-10,10:42:13,SKU-02104,2,B-01R-002-1-A,PKR-020,MULTI,FedEx Ground,GROUND
ORD-1310755,2025-06-10,11:48:35,SKU-04646,2,C-02R-011-5-B,PKR-009,MULTI,UPS Ground,GROUND
ORD-1308053,2025-06-10,13:30:20,SKU-02949,2,C-02R-018-1-B,PKR-016,MULTI,FedEx Ground,GROUND
ORD-1315464,2025-06-10,12:40:36,SKU-02908,2,B-02L-005-3-A,PKR-022,MULTI,FedEx 2Day,GROUND
ORD-1315198,2025-06-10,13:19:53,SKU-02640,2,D-02R-026-1-B,PKR-016,MULTI,FedEx Ground,GROUND
ORD-1308187,2025-06-10,16:52:05,SKU-02585,2,A-01R-012-4-A,PKR-013,MULTI,UPS 2nd Day Air,GROUND
ORD-1313816,2025-06-10,10:51:05,SKU-04041,1,A-02R-002-2-B,PKR-021,MULTI,UPS Ground,GROUND
ORD-1313702,2025-06-10,17:59:37,SKU-01204,2,A-03R-016-1-B,PKR-020,MULTI,FedEx Ground,GROUND
ORD-1313045,2025-06-10,09:07:34,SKU-02937,1,C-02R-019-5-A,PKR-031,MULTI,USPS Priority Mail,GROUND
ORD-1314433,2025-06-10,20:39:05,SKU-00035,2,D-04L-019-1-B,PKR-012,MULTI,FedEx 2Day,GROUND
ORD-1311097,2025-06-10,11:01:45,SKU-01204,1,A-03R-016-1-B,PKR-025,MULTI,FedEx Ground,GROUND
ORD-1315580,2025-06-10,18:48:05,SKU-00167,1,A-03L-015-1-A,PKR-025,MULTI,UPS Ground,GROUND
ORD-1315978,2025-06-10,10:38:20,SKU-01003,2,C-03L-002-3-A,PKR-017,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1313448,2025-06-10,21:33:24,SKU-02140,2,B-01R-020-2-B,PKR-025,MULTI,UPS Ground,GROUND
ORD-1315505,2025-06-10,15:13:50,SKU-03677,2,C-02L-017-1-A,PKR-013,MULTI,UPS Ground,GROUND
ORD-1308738,2025-06-10,19:49:46,SKU-00264,2,C-03L-008-1-B,PKR-028,MULTI,USPS Priority Mail,GROUND
ORD-1315425,2025-06-10,15:37:07,SKU-03540,2,D-02R-019-5-A,PKR-008,SINGLE,FedEx 2Day,PRIORITY_2D
ORD-1311899,2025-06-10,18:35:12,SKU-02659,2,B-02R-007-3-A,PKR-006,MULTI,FedEx Ground,GROUND
ORD-1314402,2025-06-10,09:11:58,SKU-04163,2,D-02R-021-3-A,PKR-008,MULTI,USPS Priority Mail,GROUND
ORD-1310740,2025-06-10,08:37:28,SKU-02125,2,A-01R-020-2-B,PKR-005,MULTI,FedEx Ground,GROUND
ORD-1308794,2025-06-10,08:30:15,SKU-04608,2,A-02L-025-1-B,PKR-005,MULTI,FedEx Ground,GROUND
ORD-1315960,2025-06-10,11:30:36,SKU-00872,2,A-04L-005-1-A,PKR-004,MULTI,UPS 2nd Day Air,GROUND
ORD-1309751,2025-06-10,15:59:46,SKU-00037,1,A-03L-004-3-A,PKR-008,MULTI,USPS Priority Mail,GROUND
ORD-1313159,2025-06-10,18:37:05,SKU-04328,1,A-02L-021-1-B,PKR-004,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1312429,2025-06-10,09:40:09,SKU-02185,1,C-01R-009-4-B,PKR-005,MULTI,UPS Ground,GROUND
ORD-1314114,2025-06-10,07:32:16,SKU-04538,2,A-01R-001-1-B,PKR-023,MULTI,UPS Ground,PRIORITY_2D
ORD-1314908,2025-06-10,17:47:48,SKU-04328,2,A-02L-021-1-B,PKR-020,MULTI,UPS Ground,PRIORITY_2D
ORD-1308378,2025-06-10,18:43:03,SKU-00191,2,D-03R-007-4-B,PKR-030,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1312277,2025-06-10,15:05:17,SKU-02913,1,B-01L-015-2-B,PKR-024,MULTI,USPS Priority Mail,GROUND
ORD-1309269,2025-06-10,06:56:06,SKU-00579,2,E-04L-018-2-B,PKR-030,MULTI,UPS Ground,GROUND
ORD-1312790,2025-06-10,13:03:22,SKU-04928,1,B-01L-013-2-B,PKR-020,MULTI,USPS Priority Mail,GROUND
ORD-1314298,2025-06-10,09:10:59,SKU-02125,2,A-01R-020-2-B,PKR-024,MULTI,UPS Ground,GROUND
ORD-1313296,2025-06-10,09:47:20,SKU-02686,1,B-02R-003-3-B,PKR-022,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1311646,2025-06-10,12:20:50,SKU-02266,2,A-01L-021-3-B,PKR-019,MULTI,UPS Ground,GROUND
ORD-1310710,2025-06-10,16:08:52,SKU-03875,2,C-02R-012-3-B,PKR-027,MULTI,USPS Priority Mail,GROUND
ORD-1308504,2025-06-10,14:12:41,SKU-04538,2,A-01R-001-1-B,PKR-023,MULTI,USPS Priority Mail,GROUND
ORD-1313998,2025-06-10,16:30:55,SKU-04623,2,B-01R-007-5-A,PKR-014,SINGLE,USPS Priority Mail,GROUND
ORD-1315407,2025-06-10,19:36:31,SKU-02828,2,A-02L-007-2-A,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1309593,2025-06-10,10:43:22,SKU-01514,2,C-04R-002-3-A,PKR-012,MULTI,FedEx Ground,GROUND
ORD-1309191,2025-06-10,19:36:42,SKU-04608,2,A-02L-025-1-B,PKR-002,MULTI,FedEx 2Day,GROUND
ORD-1314377,2025-06-10,19:58:44,SKU-02939,2,A-02R-016-5-A,PKR-002,MULTI,FedEx Ground,GROUND
ORD-1312403,2025-06-10,19:37:53,SKU-00448,2,C-03L-009-1-B,PKR-005,MULTI,UPS Ground,PRIORITY_2D
ORD-1309922,2025-06-10,13:15:49,SKU-04986,2,B-01R-022-1-A,PKR-001,MULTI,FedEx Ground,GROUND
ORD-1311689,2025-06-10,15:20:34,SKU-04528,2,B-02R-014-3-B,PKR-008,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1309674,2025-06-10,08:54:20,SKU-02609,2,C-01R-013-1-B,PKR-028,MULTI,UPS Ground,GROUND
ORD-1315882,2025-06-10,17:29:17,SKU-00017,2,B-03R-001-4-B,PKR-009,MULTI,USPS Priority Mail,GROUND
ORD-1311917,2025-06-10,18:17:49,SKU-04328,2,A-02L-021-1-B,PKR-008,MULTI,UPS 2nd Day Air,GROUND
ORD-1312168,2025-06-10,18:29:45,SKU-02585,2,A-01R-012-4-A,PKR-026,MULTI,USPS Priority Mail,GROUND
ORD-1309792,2025-06-10,10:30:27,SKU-04608,2,A-02L-025-1-B,PKR-030,MULTI,USPS Priority Mail,GROUND
ORD-1309063,2025-06-10,19:48:15,SKU-02290,2,B-02L-026-5-B,PKR-015,MULTI,UPS Ground,GROUND
ORD-1312250,2025-06-10,09:54:22,SKU-04041,2,A-02R-002-2-B,PKR-019,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1309695,2025-06-10,06:25:18,SKU-00345,2,C-03R-006-3-B,PKR-022,MULTI,UPS Ground,GROUND
ORD-1309901,2025-06-10,14:28:45,SKU-01979,2,B-03L-007-4-B,PKR-019,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1310104,2025-06-10,20:41:11,SKU-04328,1,A-02L-021-1-B,PKR-027,MULTI,UPS Ground,GROUND
ORD-1309717,2025-06-10,14:18:45,SKU-04328,2,A-02L-021-1-B,PKR-012,MULTI,FedEx Ground,GROUND
ORD-1309409,2025-06-10,12:56:37,SKU-01204,2,A-03R-016-1-B,PKR-011,MULTI,USPS Priority Mail,GROUND
ORD-1311156,2025-06-10,20:07:00,SKU-03188,1,C-02L-011-2-A,PKR-003,MULTI,USPS Priority Mail,GROUND
ORD-1308787,2025-06-10,07:09:49,SKU-04504,1,C-02L-003-3-B,PKR-004,MULTI,FedEx Ground,PRIORITY_2D
ORD-1310422,2025-06-10,19:18:08,SKU-04952,2,B-02R-004-2-B,PKR-013,MULTI,FedEx Ground,PRIORITY_2D
