receipt_id,po_number,receipt_date,receipt_time,sku_id,expected_qty,received_qty,variance_qty,putaway_location,putaway_timestamp,associate_id,condition
RCPT-121476,PO-50042,2025-05-30,09:34:00,SKU-03715,12,11,-1,D-02L-011-5-A,2025-05-30 12:30:00,RCV-001,NEW
RCPT-121482,PO-50042,2025-05-30,08:10:00,SKU-04722,12,12,0,D-01L-018-4-A,2025-05-30 10:31:00,RCV-001,NEW
RCPT-121513,PO-50042,2025-05-30,08:18:00,SKU-02202,480,478,-2,C-01R-025-1-B,2025-05-30 10:21:00,RCV-002,NEW
RCPT-121555,PO-50042,2025-05-30,12:16:00,SKU-04190,12,11,-1,C-02R-003-4-B,2025-05-30 13:06:00,RCV-004,NEW
RCPT-121440,PO-50042,2025-05-30,11:17:00,SKU-01512,13,11,-2,C-03L-012-1-B,2025-05-30 13:34:00,RCV-002,NEW
RCPT-121541,PO-50042,2025-05-30,06:53:00,SKU-02772,296,298,2,A-02R-012-5-A,2025-05-30 08:11:00,RCV-002,NEW
RCPT-121672,PO-50042,2025-05-31,10:46:00,SKU-00198,12,14,2,D-03L-017-1-A,2025-05-31 12:25:00,RCV-007,NEW
RCPT-121697,PO-50042,2025-05-31,06:47:00,SKU-03049,197,196,-1,C-02L-003-4-A,2025-05-31 07:41:00,RCV-001,NEW
RCPT-121719,PO-50042,2025-05-31,07:41:00,SKU-00392,311,309,-2,B-03L-019-1-B,2025-05-31 10:04:00,RCV-001,NEW
RCPT-121722,PO-50042,2025-05-31,12:10:00,SKU-02775,406,404,-2,C-01R-023-3-A,2025-05-31 13:44:00,RCV-001,NEW
RCPT-121639,PO-50042,2025-05-31,11:46:00,SKU-01667,12,10,-2,B-03L-015-4-A,2025-05-31 13:39:00,RCV-006,NEW
RCPT-121657,PO-50042,2025-05-31,08:42:00,SKU-00449,53,54,1,B-03R-011-1-B,2025-05-31 09:30:00,RCV-005,NEW
RCPT-121614,PO-50042,2025-05-31,06:47:00,SKU-00779,182,180,-2,B-04L-003-4-B,2025-05-31 09:24:00,RCV-007,NEW
RCPT-121691,PO-50042,2025-05-31,08:20:00,SKU-00969,12,12,0,C-04R-002-4-A,2025-05-31 11:13:00,RCV-004,NEW
RCPT-121721,PO-50042,2025-05-31,08:12:00,SKU-02085,1297,1298,1,D-02R-008-1-A,2025-05-31 09:23:00,RCV-003,NEW
RCPT-121690,PO-50042,2025-05-31,08:55:00,SKU-02005,29,27,-2,B-01L-012-4-B,2025-05-31 11:34:00,RCV-005,NEW
RCPT-121649,PO-50042,2025-05-31,07:57:00,SKU-04878,1447,1448,1,B-01R-016-3-B,2025-05-31 08:29:00,RCV-002,NEW
RCPT-121656,PO-50042,2025-05-31,09:30:00,SKU-01490,1331,1329,-2,B-04R-009-1-A,2025-05-31 11:03:00,RCV-006,NEW
RCPT-121611,PO-50042,2025-05-31,11:10:00,SKU-02256,26,28,2,C-02L-001-1-B,2025-05-31 12:34:00,RCV-006,NEW
RCPT-121628,PO-50042,2025-05-31,10:44:00,SKU-02859,914,913,-1,A-01L-018-3-A,2025-05-31 13:02:00,RCV-007,NEW
RCPT-121685,PO-50042,2025-05-31,09:14:00,SKU-03720,13,11,-2,C-02L-012-1-A,2025-05-31 10:58:00,RCV-008,NEW
RCPT-121676,PO-50042,2025-05-31,10:57:00,SKU-00453,12,11,-1,C-04L-019-4-B,2025-05-31 11:39:00,RCV-001,NEW
RCPT-121666,PO-50042,2025-05-31,09:46:00,SKU-01721,920,922,2,A-04L-015-4-B,2025-05-31 11:34:00,RCV-004,NEW
RCPT-121599,PO-50042,2025-05-31,07:11:00,SKU-01428,508,507,-1,A-03L-006-4-A,2025-05-31 08:55:00,RCV-002,NEW
RCPT-121702,PO-50042,2025-05-31,08:05:00,SKU-02688,28,28,0,D-02R-012-4-A,2025-05-31 10:20:00,RCV-006,NEW
RCPT-121687,PO-50042,2025-05-31,11:22:00,SKU-01846,97,99,2,B-03R-002-1-A,2025-05-31 13:24:00,RCV-008,NEW
RCPT-121711,PO-50042,2025-05-31,06:27:00,SKU-01850,277,277,0,A-04R-006-2-A,2025-05-31 08:11:00,RCV-008,NEW
RCPT-121578,PO-50042,2025-05-31,07:04:00,SKU-02232,123,123,0,C-01L-002-5-A,2025-05-31 09:49:00,RCV-003,NEW
RCPT-121651,PO-50042,2025-05-31,12:56:00,SKU-04745,62,62,0,B-01R-013-5-A,2025-05-31 13:50:00,RCV-005,NEW
RCPT-121670,PO-50042,2025-05-31,08:58:00,SKU-02262,34,35,1,D-02L-022-3-A,2025-05-31 11:38:00,RCV-001,NEW
RCPT-121663,PO-50042,2025-05-31,08:53:00,SKU-00733,221,221,0,A-04R-005-1-B,2025-05-31 11:42:00,RCV-004,NEW
RCPT-121671,PO-50042,2025-05-31,11:04:00,SKU-02564,372,374,2,C-01L-011-5-B,2025-05-31 13:43:00,RCV-008,NEW
RCPT-121679,PO-50042,2025-05-31,10:33:00,SKU-00354,168,170,2,A-03R-003-1-B,2025-05-31 13:00:00,RCV-001,NEW
RCPT-121695,PO-50042,2025-05-31,11:48:00,SKU-03032,167,166,-1,A-02L-020-4-B,2025-05-31 13:32:00,RCV-007,NEW
RCPT-121607,PO-50042,2025-05-31,11:45:00,SKU-03156,32,31,-1,A-02R-007-1-A,2025-05-31 13:53:00,RCV-002,NEW
RCPT-121589,PO-50042,2025-05-31,12:46:00,SKU-02561,35,36,1,C-02L-020-4-A,2025-05-31 13:50:00,RCV-002,NEW
RCPT-121582,PO-50042,2025-05-31,09:37:00,SKU-02851,144,142,-2,B-02R-007-4-A,2025-05-31 10:59:00,RCV-008,NEW
RCPT-121602,PO-50042,2025-05-31,06:20:00,SKU-02713,101,99,-2,B-01L-012-1-B,2025-05-31 07:41:00,RCV-005,NEW
RCPT-121622,PO-50042,2025-05-31,11:55:00,SKU-01652,158,156,-2,B-04R-013-1-B,2025-05-31 13:15:00,RCV-005,NEW
RCPT-121647,PO-50042,2025-05-31,10:10:00,SKU-03823,989,989,0,C-02R-020-1-B,2025-05-31 11:43:00,RCV-004,NEW
RCPT-121694,PO-50042,2025-05-31,06:17:00,SKU-04757,14,15,1,B-01L-008-3-A,2025-05-31 08:43:00,RCV-004,NEW
RCPT-121634,PO-50042,2025-05-31,09:18:00,SKU-02683,12,12,0,D-02R-016-4-B,2025-05-31 10:53:00,RCV-003,NEW
RCPT-121734,PO-50042,2025-05-31,11:43:00,SKU-02961,195,193,-2,B-02R-006-3-A,2025-05-31 12:14:00,RCV-007,NEW
RCPT-121686,PO-50042,2025-05-31,11:38:00,SKU-00293,18,16,-2,C-03L-006-1-A,2025-05-31 13:24:00,RCV-005,NEW
RCPT-121571,PO-50042,2025-05-31,06:28:00,SKU-00076,60,62,2,C-03R-008-3-B,2025-05-31 08:11:00,RCV-003,NEW
RCPT-121594,PO-50042,2025-05-31,06:11:00,SKU-04782,520,519,-1,C-01L-004-3-A,2025-05-31 08:17:00,RCV-007,NEW
RCPT-121574,PO-50042,2025-05-31,12:27:00,SKU-02281,353,353,0,A-01L-025-3-B,2025-05-31 14:22:00,RCV-004,NEW
RCPT-121869,PO-50042,2025-06-02,07:24:00,SKU-02222,12,10,-2,C-01R-012-5-B,2025-06-02 09:42:00,RCV-004,NEW
RCPT-121830,PO-50042,2025-06-02,10:43:00,SKU-03012,24,25,1,B-02R-010-4-A,2025-06-02 11:41:00,RCV-008,NEW
RCPT-121853,PO-50042,2025-06-02,12:50:00,SKU-01365,12,11,-1,C-04L-002-3-A,2025-06-02 15:36:00,RCV-008,NEW
RCPT-121889,PO-50042,2025-06-02,08:56:00,SKU-04027,22,22,0,A-02L-008-5-B,2025-06-02 09:33:00,RCV-004,NEW
RCPT-121791,PO-50042,2025-06-02,09:46:00,SKU-00405,32,30,-2,C-04R-011-1-A,2025-06-02 10:45:00,RCV-004,NEW
RCPT-121800,PO-50042,2025-06-02,11:42:00,SKU-01068,81,83,2,B-03L-012-3-B,2025-06-02 12:25:00,RCV-003,NEW
RCPT-121801,PO-50042,2025-06-02,06:28:00,SKU-00003,20,18,-2,C-03R-010-4-B,2025-06-02 07:57:00,RCV-001,NEW
RCPT-121789,PO-50042,2025-06-02,11:20:00,SKU-04750,38,39,1,D-02L-001-5-B,2025-06-02 12:22:00,RCV-004,NEW
RCPT-121878,PO-50042,2025-06-02,07:55:00,SKU-01600,47,46,-1,B-03R-016-1-B,2025-06-02 10:24:00,RCV-004,NEW
RCPT-121815,PO-50042,2025-06-02,06:42:00,SKU-03745,28,28,0,A-02L-025-3-B,2025-06-02 07:56:00,RCV-006,NEW
RCPT-121867,PO-50042,2025-06-02,10:13:00,SKU-02523,229,230,1,A-02L-017-1-A,2025-06-02 12:21:00,RCV-003,NEW
RCPT-121915,PO-50042,2025-06-02,09:06:00,SKU-01620,52,50,-2,A-03L-010-4-A,2025-06-02 09:46:00,RCV-002,NEW
RCPT-121768,PO-50042,2025-06-02,07:08:00,SKU-03465,152,150,-2,B-01R-013-4-A,2025-06-02 09:51:00,RCV-007,NEW
RCPT-121901,PO-50042,2025-06-02,12:11:00,SKU-03038,17,17,0,B-02L-014-4-A,2025-06-02 14:26:00,RCV-002,NEW
RCPT-121816,PO-50042,2025-06-02,06:31:00,SKU-02681,2157,2156,-1,A-01R-018-4-B,2025-06-02 08:59:00,RCV-001,NEW
RCPT-121881,PO-50042,2025-06-02,10:57:00,SKU-03357,88,87,-1,A-02R-015-3-B,2025-06-02 13:06:00,RCV-008,NEW
RCPT-121764,PO-50042,2025-06-02,08:43:00,SKU-03600,178,180,2,A-01L-017-2-B,2025-06-02 11:38:00,RCV-004,NEW
RCPT-121798,PO-50042,2025-06-02,07:31:00,SKU-03353,12,13,1,E-01L-026-3-A,2025-06-02 10:17:00,RCV-002,NEW
RCPT-121812,PO-50042,2025-06-02,11:45:00,SKU-00392,261,263,2,B-03L-019-1-B,2025-06-02 12:56:00,RCV-002,NEW
RCPT-121825,PO-50042,2025-06-02,12:58:00,SKU-02073,211,212,1,B-02L-002-5-A,2025-06-02 15:06:00,RCV-008,NEW
RCPT-121890,PO-50042,2025-06-02,12:51:00,SKU-02034,833,834,1,A-02L-014-4-B,2025-06-02 14:44:00,RCV-002,NEW
RCPT-121917,PO-50042,2025-06-02,07:13:00,SKU-02408,28,28,0,C-02L-012-3-A,2025-06-02 08:42:00,RCV-004,NEW
RCPT-121761,PO-50042,2025-06-02,08:10:00,SKU-01646,12,14,2,D-04L-017-1-B,2025-06-02 09:00:00,RCV-003,NEW
RCPT-121861,PO-50042,2025-06-02,07:40:00,SKU-04613,12,12,0,E-01R-009-3-A,2025-06-02 09:31:00,RCV-005,NEW
RCPT-121865,PO-50042,2025-06-02,07:19:00,SKU-01220,55,57,2,B-04L-018-2-B,2025-06-02 08:33:00,RCV-004,NEW
RCPT-121871,PO-50042,2025-06-02,06:14:00,SKU-02851,76,75,-1,B-02R-007-4-A,2025-06-02 08:02:00,RCV-001,NEW
RCPT-121909,PO-50042,2025-06-02,12:21:00,SKU-01618,12,10,-2,A-04R-001-2-B,2025-06-02 14:05:00,RCV-004,NEW
RCPT-121786,PO-50042,2025-06-02,09:19:00,SKU-04347,304,305,1,B-02R-012-5-B,2025-06-02 12:10:00,RCV-003,NEW
RCPT-121819,PO-50042,2025-06-02,07:08:00,SKU-02451,73,75,2,A-01L-011-3-B,2025-06-02 08:49:00,RCV-006,NEW
RCPT-121876,PO-50042,2025-06-02,12:39:00,SKU-04493,21,22,1,B-01R-010-5-A,2025-06-02 13:24:00,RCV-001,NEW
RCPT-121780,PO-50042,2025-06-02,10:20:00,SKU-00137,196,194,-2,B-03R-003-1-B,2025-06-02 13:14:00,RCV-008,NEW
RCPT-121851,PO-50042,2025-06-02,09:25:00,SKU-03250,115,117,2,A-01R-001-3-A,2025-06-02 10:41:00,RCV-002,NEW
RCPT-121766,PO-50042,2025-06-02,10:51:00,SKU-00239,154,154,0,A-04L-019-1-B,2025-06-02 11:30:00,RCV-003,NEW
RCPT-121842,PO-50042,2025-06-02,06:28:00,SKU-01171,12,12,0,C-03R-015-3-B,2025-06-02 09:05:00,RCV-002,NEW
RCPT-121886,PO-50042,2025-06-02,11:50:00,SKU-00181,13,11,-2,E-04R-013-2-B,2025-06-02 13:36:00,RCV-008,NEW
RCPT-121805,PO-50042,2025-06-02,11:34:00,SKU-02512,227,227,0,B-02L-023-2-B,2025-06-02 12:15:00,RCV-008,NEW
RCPT-121872,PO-50042,2025-06-02,07:33:00,SKU-00506,136,138,2,B-03R-016-3-B,2025-06-02 09:20:00,RCV-008,NEW
RCPT-121821,PO-50042,2025-06-02,11:40:00,SKU-01367,63,62,-1,B-03L-003-3-B,2025-06-02 12:57:00,RCV-001,NEW
RCPT-121820,PO-50042,2025-06-02,06:46:00,SKU-01739,73,71,-2,A-03L-013-1-B,2025-06-02 07:16:00,RCV-004,NEW
RCPT-121826,PO-50042,2025-06-02,10:52:00,SKU-00083,15,15,0,D-03R-008-4-B,2025-06-02 11:46:00,RCV-004,NEW
RCPT-121921,PO-50042,2025-06-02,08:41:00,SKU-03522,55,56,1,A-02R-015-2-A,2025-06-02 10:25:00,RCV-005,NEW
RCPT-121782,PO-50042,2025-06-02,11:59:00,SKU-00037,460,461,1,A-03L-004-3-A,2025-06-02 14:17:00,RCV-005,NEW
RCPT-121838,PO-50042,2025-06-02,07:41:00,SKU-04592,18,20,2,C-01R-021-5-A,2025-06-02 08:51:00,RCV-007,NEW
RCPT-121906,PO-50042,2025-06-02,09:13:00,SKU-04710,433,435,2,A-02L-008-2-A,2025-06-02 11:08:00,RCV-005,NEW
RCPT-121891,PO-50042,2025-06-02,09:29:00,SKU-01331,921,919,-2,A-03R-003-4-B,2025-06-02 11:16:00,RCV-007,NEW
RCPT-121868,PO-50042,2025-06-02,08:23:00,SKU-03077,952,950,-2,B-02L-012-4-B,2025-06-02 09:38:00,RCV-003,NEW
RCPT-121961,PO-50042,2025-06-03,11:34:00,SKU-02923,122,120,-2,A-01L-002-1-A,2025-06-03 13:25:00,RCV-002,NEW
RCPT-121935,PO-50042,2025-06-03,11:12:00,SKU-01300,45,43,-2,A-04L-007-2-A,2025-06-03 13:44:00,RCV-006,NEW
RCPT-121986,PO-50042,2025-06-03,10:30:00,SKU-01178,28,26,-2,B-04L-001-3-A,2025-06-03 12:49:00,RCV-004,NEW
RCPT-121934,PO-50042,2025-06-03,08:51:00,SKU-02366,6168,6169,1,A-01R-020-4-A,2025-06-03 11:46:00,RCV-004,NEW
RCPT-121942,PO-50042,2025-06-03,12:22:00,SKU-00498,20,22,2,B-03R-004-2-A,2025-06-03 13:04:00,RCV-001,NEW
RCPT-122027,PO-50042,2025-06-03,06:28:00,SKU-00277,12,10,-2,D-04R-011-2-B,2025-06-03 07:44:00,RCV-006,NEW
RCPT-122036,PO-50042,2025-06-03,11:15:00,SKU-01972,46,44,-2,A-04R-008-3-B,2025-06-03 12:53:00,RCV-007,NEW
RCPT-122024,PO-50042,2025-06-03,08:28:00,SKU-02913,328,329,1,B-01L-015-2-B,2025-06-03 09:37:00,RCV-008,NEW
RCPT-121984,PO-50042,2025-06-03,09:10:00,SKU-02451,36,37,1,A-01L-011-3-B,2025-06-03 11:49:00,RCV-004,NEW
RCPT-122025,PO-50042,2025-06-03,12:46:00,SKU-01407,104,106,2,A-04L-005-1-B,2025-06-03 14:10:00,RCV-004,NEW
RCPT-122022,PO-50042,2025-06-03,10:40:00,SKU-02681,1541,1540,-1,A-01R-018-4-B,2025-06-03 12:35:00,RCV-007,NEW
RCPT-122031,PO-50042,2025-06-03,06:06:00,SKU-04445,19,18,-1,C-01R-003-3-B,2025-06-03 08:47:00,RCV-006,NEW
RCPT-121968,PO-50042,2025-06-03,09:54:00,SKU-02701,32,30,-2,D-01R-005-2-A,2025-06-03 11:22:00,RCV-007,NEW
RCPT-121989,PO-50042,2025-06-03,11:09:00,SKU-03496,550,549,-1,B-01R-016-5-B,2025-06-03 13:19:00,RCV-002,NEW
RCPT-122046,PO-50042,2025-06-03,08:48:00,SKU-04728,31,29,-2,D-02R-015-2-A,2025-06-03 11:27:00,RCV-001,NEW
RCPT-121957,PO-50042,2025-06-03,07:16:00,SKU-02281,264,265,1,A-01L-025-3-B,2025-06-03 09:00:00,RCV-002,NEW
RCPT-122045,PO-50042,2025-06-03,06:46:00,SKU-00981,17,19,2,C-03R-001-2-B,2025-06-03 08:17:00,RCV-008,NEW
RCPT-122037,PO-50042,2025-06-03,06:00:00,SKU-02323,12,10,-2,C-01R-014-4-B,2025-06-03 06:55:00,RCV-008,NEW
RCPT-122007,PO-50042,2025-06-03,07:09:00,SKU-03787,227,227,0,C-02L-018-1-B,2025-06-03 08:01:00,RCV-001,NEW
RCPT-121924,PO-50042,2025-06-03,11:03:00,SKU-00315,115,117,2,A-03R-020-4-A,2025-06-03 13:10:00,RCV-005,NEW
RCPT-121940,PO-50042,2025-06-03,12:19:00,SKU-03588,12,14,2,B-01R-024-2-B,2025-06-03 14:39:00,RCV-002,NEW
RCPT-122014,PO-50042,2025-06-03,10:37:00,SKU-04489,93,91,-2,B-02L-018-4-B,2025-06-03 12:15:00,RCV-002,NEW
RCPT-122006,PO-50042,2025-06-03,11:18:00,SKU-02688,26,24,-2,D-02R-012-4-A,2025-06-03 12:13:00,RCV-001,NEW
RCPT-121983,PO-50042,2025-06-03,11:09:00,SKU-00046,631,633,2,B-03L-005-2-A,2025-06-03 13:02:00,RCV-006,NEW
RCPT-122018,PO-50042,2025-06-03,11:03:00,SKU-04876,25,27,2,C-02R-003-4-A,2025-06-03 11:56:00,RCV-008,NEW
RCPT-121953,PO-50042,2025-06-03,06:57:00,SKU-00477,56,58,2,C-04R-017-1-A,2025-06-03 08:22:00,RCV-008,NEW
RCPT-121971,PO-50042,2025-06-03,10:17:00,SKU-01428,239,237,-2,A-03L-006-4-A,2025-06-03 11:34:00,RCV-008,NEW
RCPT-122151,PO-50043,2025-06-04,07:52:00,SKU-02924,12,10,-2,D-02R-004-1-A,2025-06-04 10:02:00,RCV-006,NEW
RCPT-122132,PO-50043,2025-06-04,11:28:00,SKU-02272,686,687,1,A-02R-002-5-A,2025-06-04 13:25:00,RCV-008,NEW
RCPT-122113,PO-50043,2025-06-04,10:35:00,SKU-02585,3550,3552,2,A-01R-012-4-A,2025-06-04 12:44:00,RCV-006,NEW
RCPT-122224,PO-50043,2025-06-04,06:53:00,SKU-04225,17,17,0,C-01L-016-4-B,2025-06-04 08:15:00,RCV-008,NEW
RCPT-122138,PO-50043,2025-06-04,07:50:00,SKU-02956,175,173,-2,A-01L-011-1-A,2025-06-04 10:07:00,RCV-008,NEW
RCPT-122089,PO-50043,2025-06-04,11:05:00,SKU-04328,18829,18827,-2,A-02L-021-1-B,2025-06-04 12:11:00,RCV-005,NEW
RCPT-122107,PO-50043,2025-06-04,12:00:00,SKU-01652,336,338,2,B-04R-013-1-B,2025-06-04 14:00:00,RCV-005,NEW
RCPT-122157,PO-50043,2025-06-04,11:56:00,SKU-02494,40,42,2,C-02R-002-1-B,2025-06-04 12:30:00,RCV-006,NEW
RCPT-122154,PO-50043,2025-06-04,12:43:00,SKU-02897,16,17,1,B-02L-017-5-A,2025-06-04 15:07:00,RCV-005,NEW
RCPT-122117,PO-50043,2025-06-04,08:12:00,SKU-02280,16,17,1,C-01L-026-1-A,2025-06-04 10:27:00,RCV-004,NEW
RCPT-122222,PO-50043,2025-06-04,09:52:00,SKU-00775,117,116,-1,A-03R-002-3-B,2025-06-04 11:32:00,RCV-003,NEW
RCPT-122129,PO-50043,2025-06-04,09:56:00,SKU-01019,852,854,2,B-03R-014-1-A,2025-06-04 12:04:00,RCV-007,NEW
RCPT-122078,PO-50043,2025-06-04,10:13:00,SKU-02085,811,813,2,D-02R-008-1-A,2025-06-04 12:20:00,RCV-002,NEW
RCPT-122136,PO-50043,2025-06-04,12:46:00,SKU-04865,1027,1029,2,A-01R-011-4-B,2025-06-04 13:33:00,RCV-004,NEW
RCPT-122188,PO-50043,2025-06-04,12:56:00,SKU-04528,1176,1178,2,B-02R-014-3-B,2025-06-04 13:30:00,RCV-005,NEW
RCPT-122240,PO-50043,2025-06-04,11:42:00,SKU-04435,381,383,2,A-02R-016-4-A,2025-06-04 13:55:00,RCV-003,NEW
RCPT-122101,PO-50043,2025-06-04,07:24:00,SKU-03250,192,193,1,A-01R-001-3-A,2025-06-04 08:03:00,RCV-005,NEW
RCPT-122106,PO-50043,2025-06-04,08:50:00,SKU-04608,2048,2046,-2,A-02L-025-1-B,2025-06-04 10:10:00,RCV-001,NEW
RCPT-122104,PO-50043,2025-06-04,10:33:00,SKU-02357,285,283,-2,C-02L-006-2-A,2025-06-04 12:51:00,RCV-001,NEW
RCPT-122192,PO-50043,2025-06-04,12:41:00,SKU-03554,270,268,-2,C-02L-010-3-A,2025-06-04 14:22:00,RCV-006,NEW
RCPT-122182,PO-50043,2025-06-04,08:36:00,SKU-02266,174,176,2,A-01L-021-3-B,2025-06-04 10:03:00,RCV-005,NEW
RCPT-122225,PO-50043,2025-06-04,07:59:00,SKU-00244,20,21,1,C-04R-017-1-B,2025-06-04 09:06:00,RCV-001,NEW
RCPT-122119,PO-50043,2025-06-04,09:43:00,SKU-02509,1925,1926,1,B-01L-020-5-A,2025-06-04 10:36:00,RCV-008,NEW
RCPT-122088,PO-50043,2025-06-04,12:20:00,SKU-01428,174,175,1,A-03L-006-4-A,2025-06-04 13:58:00,RCV-002,NEW
RCPT-122093,PO-50043,2025-06-04,06:34:00,SKU-01567,13,11,-2,B-03L-009-4-B,2025-06-04 07:09:00,RCV-007,NEW
RCPT-122189,PO-50043,2025-06-04,07:34:00,SKU-01219,12,13,1,D-04L-003-4-A,2025-06-04 10:21:00,RCV-007,NEW
RCPT-122181,PO-50043,2025-06-04,12:15:00,SKU-01170,867,865,-2,A-03L-002-3-B,2025-06-04 15:01:00,RCV-006,NEW
RCPT-122173,PO-50043,2025-06-04,07:31:00,SKU-04370,895,895,0,A-02R-026-5-A,2025-06-04 09:33:00,RCV-003,NEW
RCPT-122156,PO-50043,2025-06-04,10:51:00,SKU-04952,39,37,-2,B-02R-004-2-B,2025-06-04 13:47:00,RCV-002,NEW
RCPT-122100,PO-50043,2025-06-04,06:19:00,SKU-02908,5974,5975,1,B-02L-005-3-A,2025-06-04 07:00:00,RCV-006,NEW
RCPT-122079,PO-50043,2025-06-04,06:44:00,SKU-04294,25,23,-2,A-02R-019-3-A,2025-06-04 09:37:00,RCV-007,NEW
RCPT-122258,PO-50043,2025-06-05,11:51:00,SKU-04491,12,12,0,C-02L-017-4-B,2025-06-05 12:45:00,RCV-002,NEW
RCPT-122253,PO-50043,2025-06-05,12:13:00,SKU-02354,43,45,2,C-01R-012-4-B,2025-06-05 13:02:00,RCV-007,NEW
RCPT-122313,PO-50043,2025-06-05,12:12:00,SKU-04118,29,28,-1,A-01L-010-3-B,2025-06-05 13:22:00,RCV-008,NEW
RCPT-122298,PO-50043,2025-06-05,11:26:00,SKU-00268,26,28,2,E-03L-013-1-A,2025-06-05 12:21:00,RCV-001,NEW
RCPT-122278,PO-50043,2025-06-05,08:03:00,SKU-02177,34,35,1,C-02R-010-2-B,2025-06-05 10:14:00,RCV-006,NEW
RCPT-122249,PO-50043,2025-06-05,08:22:00,SKU-04041,6133,6135,2,A-02R-002-2-B,2025-06-05 10:08:00,RCV-005,NEW
RCPT-122263,PO-50043,2025-06-05,08:03:00,SKU-02252,245,243,-2,B-02R-025-2-A,2025-06-05 10:36:00,RCV-005,NEW
RCPT-122302,PO-50043,2025-06-05,10:50:00,SKU-04457,3826,3828,2,A-01L-020-2-B,2025-06-05 12:56:00,RCV-005,NEW
RCPT-122380,PO-50043,2025-06-05,10:19:00,SKU-00101,18,16,-2,B-04L-005-3-B,2025-06-05 11:59:00,RCV-005,NEW
RCPT-122269,PO-50043,2025-06-05,09:52:00,SKU-04836,20,19,-1,C-02L-026-5-A,2025-06-05 12:28:00,RCV-007,NEW
RCPT-122397,PO-50043,2025-06-05,09:23:00,SKU-00627,12,12,0,C-03R-012-1-B,2025-06-05 12:21:00,RCV-006,NEW
RCPT-122300,PO-50043,2025-06-05,06:50:00,SKU-02142,27,28,1,C-01R-017-2-B,2025-06-05 08:52:00,RCV-006,NEW
RCPT-122360,PO-50043,2025-06-05,07:17:00,SKU-04610,12,13,1,B-02R-015-1-B,2025-06-05 09:52:00,RCV-005,NEW
RCPT-122318,PO-50043,2025-06-05,11:49:00,SKU-03882,117,119,2,B-01R-002-3-B,2025-06-05 13:11:00,RCV-006,NEW
RCPT-122385,PO-50043,2025-06-05,10:15:00,SKU-01490,2113,2114,1,B-04R-009-1-A,2025-06-05 10:50:00,RCV-007,NEW
RCPT-122246,PO-50043,2025-06-05,12:55:00,SKU-00251,47,47,0,B-03R-014-3-B,2025-06-05 14:19:00,RCV-007,NEW
RCPT-122276,PO-50043,2025-06-05,11:00:00,SKU-03932,112,114,2,B-02L-019-5-B,2025-06-05 13:17:00,RCV-002,NEW
RCPT-122260,PO-50043,2025-06-05,07:05:00,SKU-04854,16,18,2,D-02R-004-1-B,2025-06-05 07:50:00,RCV-006,NEW
RCPT-122275,PO-50043,2025-06-05,09:59:00,SKU-03727,4981,4979,-2,B-02R-023-4-A,2025-06-05 11:56:00,RCV-006,NEW
RCPT-122393,PO-50043,2025-06-05,06:18:00,SKU-01857,57,57,0,A-04R-005-1-A,2025-06-05 08:03:00,RCV-001,NEW
RCPT-122285,PO-50043,2025-06-05,08:25:00,SKU-02357,185,184,-1,C-02L-006-2-A,2025-06-05 11:18:00,RCV-005,NEW
RCPT-122377,PO-50043,2025-06-05,07:08:00,SKU-02775,253,251,-2,C-01R-023-3-A,2025-06-05 07:49:00,RCV-008,NEW
RCPT-122326,PO-50043,2025-06-05,07:25:00,SKU-03957,12,10,-2,C-02R-026-4-A,2025-06-05 09:59:00,RCV-005,NEW
RCPT-122273,PO-50043,2025-06-05,09:06:00,SKU-04605,34,33,-1,C-02L-004-4-A,2025-06-05 10:14:00,RCV-007,NEW
RCPT-122279,PO-50043,2025-06-05,10:14:00,SKU-04687,32,33,1,B-01R-026-4-A,2025-06-05 11:19:00,RCV-007,NEW
RCPT-122284,PO-50043,2025-06-05,09:26:00,SKU-01179,39,38,-1,B-04R-007-2-A,2025-06-05 10:46:00,RCV-005,NEW
RCPT-122337,PO-50043,2025-06-05,06:07:00,SKU-02513,12,12,0,D-01R-014-1-B,2025-06-05 08:13:00,RCV-008,NEW
RCPT-122346,PO-50043,2025-06-05,12:56:00,SKU-03153,66,66,0,A-01L-006-5-B,2025-06-05 15:26:00,RCV-003,NEW
RCPT-122452,PO-50043,2025-06-06,09:10:00,SKU-00775,73,72,-1,A-03R-002-3-B,2025-06-06 11:12:00,RCV-006,NEW
RCPT-122474,PO-50043,2025-06-06,11:23:00,SKU-04370,536,534,-2,A-02R-026-5-A,2025-06-06 14:21:00,RCV-001,NEW
RCPT-122423,PO-50043,2025-06-06,06:58:00,SKU-02775,563,564,1,C-01R-023-3-A,2025-06-06 08:12:00,RCV-002,NEW
RCPT-122495,PO-50043,2025-06-06,08:40:00,SKU-02021,40,40,0,C-02L-024-1-A,2025-06-06 09:52:00,RCV-003,NEW
RCPT-122505,PO-50043,2025-06-06,06:25:00,SKU-02552,75,73,-2,B-02R-022-5-B,2025-06-06 09:00:00,RCV-005,NEW
RCPT-122447,PO-50043,2025-06-06,10:29:00,SKU-01170,882,883,1,A-03L-002-3-B,2025-06-06 11:56:00,RCV-003,NEW
RCPT-122434,PO-50043,2025-06-06,12:17:00,SKU-00353,134,133,-1,A-04L-018-4-A,2025-06-06 13:20:00,RCV-001,NEW
